Group,Eubacterium.brachy,Actinomyces.naeslundii,Actinomyces.oris,Actinomyces.viscosus,Alloprevotella.rava,Alloprevotella.tannerae,Anaeroglobus.geminatus,Blautia.wexlerae,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Candidatus.Peptostreptococcus,Corynebacterium.durum,Dialister.invisus,Dialister.pneumosintes,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.sputorum,Lachnoanaerobaculum.gingivalis,Lancefieldella.parvula,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.wadei,Ligilactobacillus.salivarius,Megasphaera.micronuciformis,Moryella.indoligenes,Natranaerovirga.pectinivora,Neisseria.mucosa,Neisseria.perflava,Neisseria.subflava,Parvimonas.micra,Peptostreptococcus.stomatis,Phocaeicola.vulgatus,Porphyromonas.endodontalis,Prevotella.denticola,Prevotella.intermedia,Prevotella.nigrescens,Prevotella.veroralis,Pseudostreptobacillus.hongkongensis,Romboutsia.timonensis,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.oris,Solobacterium.moorei,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,set
HC,6.67E-05,0,0,8.00E-04,0.009533333,0.000266667,0,0.000466667,0,2.00E-04,0.000133333,4.00E-04,4.00E-04,0.001066667,2.00E-04,0.0072,0,0,0.000933333,0,0,0.003333333,0.000466667,0,0.003133333,0.000733333,0.0012,0.000466667,6.00E-04,0.004866667,0.0032,0.064466667,0.3222,0.006666667,0.004,0.000333333,8.00E-04,0,0.011533333,4.00E-04,0.001733333,0,0.000466667,0,0,0,0,0.029333333,0.093333333,0.049666667,0.000666667,6.67E-05,0,0.003133333,0.000466667,0.000933333,2.00E-04,0.001066667,0,6.00E-04,0.007266667,0.003733333,0,2.00E-04,0,0,0,0,0.001333333,0.0012,0,0,0,0,0.059,0,6.00E-04,0.001066667,4.00E-04,0,0.002066667,0.0014,0.000333333,0.004933333,v1
HC,0.000533333,0.000466667,0.006733333,0.002866667,0.005533333,0.0024,4.00E-04,0,0,0.0052,0.007466667,0,4.00E-04,0.007466667,0.003733333,0,0,0,0.0092,0.000266667,0.003933333,0.0084,0.002066667,0.003533333,0.006866667,0.015533333,0.011933333,0.001066667,0.000266667,0.011066667,0.002933333,0.012733333,0.151666667,0.002866667,4.00E-04,0.003,0.000666667,0.000266667,0.0408,0.002266667,0.011066667,0.000133333,0.0076,0.000133333,0,0,6.67E-05,0.033666667,0.004733333,0.0138,0.001933333,0.0018,0,0.023666667,0.005066667,0.010933333,0.003666667,0.004,0,0,0.038266667,0.004866667,0,0.001133333,0.002133333,0.000133333,0.000266667,0.000533333,0.003933333,0.010866667,0.000866667,0.001666667,6.67E-05,0,0.069666667,0,0.0042,0.009266667,0.002,0.001933333,0.0302,0.004466667,0.001533333,0.015533333,v1
HC,6.67E-05,0.002466667,0.011866667,0.0076,0.0024,0.001266667,0.000666667,0,0,0.000533333,0.005,0,0.001,0.003066667,6.00E-04,0,6.00E-04,0,0.002133333,0.000733333,0.003,0.005666667,0.000933333,0.002,0.002266667,0.0038,0.004133333,6.00E-04,6.00E-04,0.0058,0.004,0.017466667,0.209066667,0.002,0.000333333,2.00E-04,0,0,0.0096,0.001533333,0.003733333,6.00E-04,0.0016,0,0,0,0,0.028533333,0.0166,0.015466667,0.000533333,0.000266667,0,0.002333333,0.001533333,0.002,0.000333333,0.002133333,0,0,0.144466667,0.083066667,0,4.00E-04,0.002133333,0,0.000333333,0.000266667,0.008866667,0.003933333,0.001266667,0,0.000333333,0,0.076333333,0,0.005,0.005333333,0.001666667,0,0.003733333,0.004466667,0.001066667,0.0158,v1
HC,0.000466667,0,0.006866667,0.001533333,0.009066667,0.000733333,0,0.000666667,0,0.002066667,0.014733333,0.000866667,0.003466667,0.003133333,0.0014,6.00E-04,0.0014,2.00E-04,0.010466667,0.0018,0.001866667,0.012333333,0.0068,0.0046,0.008333333,0.0054,0.014466667,0.000933333,6.67E-05,0.0034,0.004,0.001266667,0.052666667,0.004733333,0.0072,6.00E-04,0.001666667,0.000866667,0.024,0.003866667,0.0096,0.002733333,0.011533333,0,0,0.000466667,0.0012,0.014533333,0.025466667,0.024,0.001533333,0.000933333,0.000466667,0.046466667,0.001,0.012333333,0.000866667,0.000866667,0,0.000466667,0.011066667,0.005666667,2.00E-04,0.0032,0.004066667,0.000266667,6.67E-05,0.000266667,0.003733333,0.002133333,8.00E-04,0,6.00E-04,4.00E-04,0.035133333,0,0.0018,0.002733333,0.001933333,0,0.004066667,0.002133333,0.002133333,0.0162,v1
HC,0,0,0.001,0,0.000266667,0,0,0,0,0,4.00E-04,0,8.00E-04,0.000266667,0,0.000466667,6.00E-04,0,0,0,0,0.005,0,0,0.001,0,0.000733333,0.000533333,6.00E-04,0.009266667,0.003866667,0.002333333,0.284466667,0.001133333,0,0,0.000133333,0,0.001066667,0,6.00E-04,0.002533333,0,0,0,0,2.00E-04,0.069666667,0.048466667,0.005,0,0,0,0.000333333,0,0.000266667,0,0,0,0,0.004533333,0.001933333,0,0.0012,0,0,0,0,0.003466667,2.00E-04,0.000466667,0,0,0,0.4092,0,0.000333333,0.001533333,6.67E-05,0,0.001533333,0,2.00E-04,0.002933333,v1
HC,6.67E-05,0,0.000266667,0,0,0,0,0.0412,0,0,0,0,0,0,0,0.178933333,0,0.0212,0.000466667,0,0,0,0.001333333,2.00E-04,0.000666667,0.000466667,0.001,0.000333333,0.000266667,0,0,0,0.005,0,0,0.000333333,0,0.000466667,0.000333333,0,0,0,2.00E-04,0,0,0,0,0,0.001,6.00E-04,0.000466667,6.67E-05,0.014133333,0,0,0,0,0,0,0.0076,0.0018,0.002,0,0,0,0,0,0,0,0,0.004133333,0,0,0,0.006666667,0.001066667,0.0126,0.000533333,0.000533333,0,0.000666667,0,0.000666667,0,v1
HC,0.000133333,0,0.000333333,0,0.0062,6.67E-05,0,0,0,0.000466667,0.0038,6.67E-05,0.000266667,0.000266667,0.000266667,0,6.67E-05,0,4.00E-04,0,0,0.022533333,0,0.000866667,0.004933333,0,0.0014,0.001066667,0.001,0.0204,0.005,0.001066667,0.060066667,0.001533333,0.000266667,0.000533333,6.67E-05,0.000133333,0.002133333,0.024133333,0.000733333,0.006866667,0.001333333,0,0,0,0,0.2594,0.034333333,0.072266667,0.000533333,0.000266667,0,0.000733333,0,0.002666667,0,0,0,0,0.017,0.000466667,0,0.001133333,0,0,0,0.000133333,0.005533333,0.0028,0.000266667,0,0,0,0.112066667,0.000933333,0.000133333,6.00E-04,4.00E-04,0,0.006733333,0.0236,0.004733333,0.043466667,v1
HC,0,0,0.001266667,0.0016,0.001133333,6.67E-05,0,0,4.00E-04,0.000133333,0.000266667,0,0.000133333,0.000666667,0,6.67E-05,0,0,0.000133333,0,0,0.004333333,0,0,0.0024,0,0.001133333,0.000333333,6.67E-05,0.0064,0.000933333,0.032533333,0.492933333,0.008533333,2.00E-04,0.001933333,6.67E-05,0.000466667,0.003733333,0.000333333,2.00E-04,0.001,0,2.00E-04,0,0,0,0.026666667,0.0414,0.023933333,0,2.00E-04,0,0.000266667,0.000733333,0,6.67E-05,0.000866667,0,0,0.01,0.002066667,0,0.000533333,0,0,0.000466667,6.67E-05,0.0022,0.0018,0.000533333,0,0,0,0.118466667,0,0.001066667,0.003333333,6.00E-04,0,0.012933333,0.001333333,0.002066667,0.008866667,v1
HC,0,0,0.001,0,0.004,0,0.000733333,0,6.67E-05,6.67E-05,0.000266667,0.000133333,0,0.0106,0,0,0,0,2.00E-04,6.67E-05,0.001466667,0.0152,0,0.002533333,0.0104,0,0.001533333,0.000533333,0.000866667,0.0208,0.005533333,0.002533333,0.238333333,0.005333333,2.00E-04,0.000666667,4.00E-04,0.000866667,0.002866667,0.004066667,0.000333333,6.00E-04,0.002666667,0,2.00E-04,0,0.000133333,0.089333333,0.0586,0.041866667,0,2.00E-04,0,0.000733333,0.001466667,0.000533333,0,6.67E-05,0,0,0.01,0.001266667,0,0.000133333,0,0.000333333,0.000133333,0,0.003133333,0.002266667,0,0,0,0,0.197,0,0.001333333,0.001133333,0.002533333,0.000866667,0.002466667,0.003266667,0.001066667,0.011866667,v1
HC,0.000533333,0,0.000866667,0,0.000266667,0.000733333,0,0.0264,0,6.67E-05,0.000866667,0,0,6.00E-04,0,0.042333333,0,0.048933333,0.000933333,2.00E-04,0,0.000533333,0.0024,0,0.000466667,0.001666667,0.000666667,0.000333333,0.0012,0.000866667,0.0012,0,0.031733333,0,0,0.000333333,2.00E-04,2.00E-04,0.000333333,0,0.000733333,6.67E-05,0.000733333,4.00E-04,0,0,0,0,0.000466667,4.00E-04,0.000333333,2.00E-04,0.022133333,0.0012,6.67E-05,0.001266667,0,0,0,0.007466667,0.008466667,0.006,0,0.000333333,0,0,0.000266667,2.00E-04,0.002733333,0.0014,0.014066667,0,0,0.002133333,0.039733333,0,0.0388,0.002666667,4.00E-04,0,0.005133333,0,0.0016,0.001666667,v1
HC,2.00E-04,0,0.000666667,0,0.017066667,0.000866667,4.00E-04,0,0,0.000133333,0.000133333,4.00E-04,2.00E-04,0.000533333,0.000333333,0,2.00E-04,0,0.0012,0.000133333,0,0.011666667,0.0012,0.001133333,0.0254,0.006,0.002666667,0.000333333,0.005866667,0.011666667,0.006533333,0.002133333,0.2596,0.000333333,0.000666667,0.003533333,0.000733333,2.00E-04,0.005733333,0.003666667,0.0062,0.001066667,0.000466667,0,0,0,6.67E-05,0.019733333,0.0366,0.010733333,0.0016,0.000133333,0,0.003066667,0.000133333,0.001266667,0,0,0,0,0.008266667,0.008133333,0,0.001133333,0,0,0,0,0.003533333,0.001466667,0.001266667,0,0,0,0.2746,0,0.001133333,0.0028,0.001066667,6.67E-05,0.003933333,0.003066667,0.007133333,0.035533333,v1
HC,0,0,6.00E-04,0,0.016,0,0,0,6.67E-05,0,6.67E-05,0,2.00E-04,6.67E-05,0,0,0,0,0,0,0,0.002933333,2.00E-04,0,0.0024,0,0.000266667,0.000466667,0,0.006733333,0.0036,0.0014,0.128533333,0.005,0.0204,0,6.67E-05,0,0.001133333,0,0,0,0,0,0,0,0,0.0284,0.108466667,0.004933333,0.000133333,2.00E-04,0,0,0,4.00E-04,0,2.00E-04,0,0,0.0012,0.000466667,0,6.67E-05,0,0,0,0,0,0,0.000133333,0,0,0,0.066466667,0,0.000466667,2.00E-04,0,0,0.001266667,0,0,0.000733333,v1
HC,0.000133333,0,0.004666667,0.002933333,0.016733333,6.67E-05,2.00E-04,0,0,0,8.00E-04,0,0.001466667,0.000266667,0,0,0,0,0.0014,0,0,0.0036,4.00E-04,0.001333333,0.000866667,0.001133333,0.002133333,0,0,0.0064,0.001533333,0.0106,0.051533333,6.67E-05,0.000466667,0,0,2.00E-04,0.005266667,0.003333333,0.013933333,0,0.042,0,0,0,4.00E-04,0.210466667,0.0092,0.011333333,6.67E-05,0.000466667,0,0.001,4.00E-04,0.001666667,0.000733333,0.003466667,0,0,0.003333333,0.0014,0,0.002733333,0.000533333,0,0,0,0.004333333,0.001866667,8.00E-04,0,0,0,0.054533333,0,0.001266667,0.001,0.0028,0.001466667,0.028133333,0,0,0.003133333,v1
HC,6.67E-05,0.000333333,0.000466667,0.001666667,0.0018,0.000333333,0.000133333,0,0,0,0.000133333,0,0.000666667,0.000333333,0,0,0,0.000133333,0.000866667,0,0,0.003066667,4.00E-04,0.000333333,0.006466667,0.0012,2.00E-04,4.00E-04,0,0.009466667,0.001466667,0.0318,0.3876,0.003866667,0.001333333,0.002066667,4.00E-04,0.000266667,0.0074,2.00E-04,0.001933333,0.000666667,2.00E-04,0,0,0,0,0.017933333,0.004466667,0.0096,4.00E-04,0,6.67E-05,0.000133333,0,0,6.67E-05,4.00E-04,0,0,0.005666667,0.0018,0,0.000266667,0,0,0,6.67E-05,0.001733333,0.003333333,0.001266667,0.000266667,2.00E-04,0,0.145,0,0.000466667,0.0038,0.000866667,0,0.0016,6.00E-04,0.000533333,0.005266667,v1
GC,0,0.0036,0.004133333,0.007266667,0.0118,0.000533333,0,0,0,6.67E-05,8.00E-04,0,0.003,6.67E-05,0,0,0,0,6.67E-05,0,0,0.0034,0,0,0.002333333,0.000533333,0.0024,0.001333333,6.00E-04,0.022,0.006933333,0.004066667,0.2054,8.00E-04,0.001266667,0,0.001266667,6.67E-05,0.1396,0.001866667,0.029666667,0.000933333,0.000866667,0.000666667,0,0,0.000333333,0.011133333,0.0026,0.002,0,6.67E-05,0,0.000733333,0.000333333,0.0012,0.000333333,0.000333333,0.000333333,0,0.008533333,0.001266667,0,0.004266667,0,0,6.00E-04,0,0.009533333,0.000933333,0.019866667,0,0,0,0.082866667,0.002266667,0.000533333,0.003133333,6.67E-05,0,0.0778,0,0.003866667,0.111266667,v1
GC,0,0,0.0074,0.001466667,0.123,0.000333333,0,0,0,0.001933333,0.005933333,0,4.00E-04,0.001533333,0,0,0.000133333,0,0.001,0.000333333,0,0.025733333,0.0024,0.003733333,0.020466667,0.000733333,0.005533333,0.0064,0.001133333,0.023,0.005666667,0.001066667,0.032666667,0.002066667,0.005066667,2.00E-04,0.000733333,0.000266667,0.023066667,0.0232,0.001333333,0.012533333,0.010866667,0,0,0,6.67E-05,0.045466667,0.0034,0.0052,0.000133333,2.00E-04,0,0.003666667,0,0.0016,0.000133333,6.00E-04,0.0016,0,0.002933333,0.001066667,0.000133333,0.0028,0,0,0.000266667,0,0.004866667,0.008066667,0.000666667,0,0,0,0.1606,0,6.67E-05,0.001466667,0.0022,0,0.0036,0.009666667,0.000866667,0.0202,v1
GC,0,0,0.002733333,0.0024,0.022133333,0,6.67E-05,0,0,0,0.000533333,0,0.000466667,0,0,0.000733333,0,0,0.000266667,0,0,0.0052,0.000333333,0.001533333,0.005733333,0,0.001066667,0,0,0.012933333,0.0134,0.064533333,0.075933333,0,0,0,0.000133333,6.67E-05,0.045,0.004133333,0.001733333,0.001533333,6.00E-04,6.67E-05,0,0,0.000266667,0.057533333,0.0716,0.0082,0,2.00E-04,0,6.67E-05,0,0.000333333,6.67E-05,0,0,0,0.004066667,0.003533333,0.000466667,0,0,0,0.000266667,0,0.004866667,0.002066667,0,0,0,0.0014,0.4124,0.001,0.001066667,0.001866667,0.000266667,0,0.0038,0,0.0012,0.002866667,v1
GC,0,0.000466667,0.001466667,0.003,0.048333333,0.002933333,0.000133333,0,0.000533333,0.000333333,0.000866667,0,0.002133333,6.00E-04,0,0,0,0,6.67E-05,0,0,0.005933333,0,0.0016,0.011,0.001733333,0.001866667,0.001333333,0.000733333,0.031333333,0.0054,0.0042,0.031866667,0.0012,0.012666667,0,0.000933333,0.002066667,0.024666667,0.0034,0.0044,0.003533333,0.0096,6.67E-05,0,0.000666667,0.000266667,0.0382,0.020666667,0.001,6.67E-05,6.67E-05,0,0.001266667,0.005666667,6.00E-04,0.002866667,0.003466667,0.000266667,0,0.006133333,0.0154,0.000533333,0.0094,0.0028,0,0,0.001266667,0.004066667,0.0018,0.006466667,0.000133333,0.000733333,0.0034,0.282333333,0.002,0.011733333,0.005866667,0.0034,0,0.0236,0,0.000333333,0.007466667,v1
GC,2.00E-04,0,0.014733333,0.0022,0.2802,0,0,0,0,0.003,0.002,0.000266667,0.0054,6.67E-05,0,0,0.000466667,0,0.001733333,0,0,0.015066667,0.000933333,0.001,0.016,0.001133333,0.001866667,0.006333333,0.000466667,0.012066667,0.006066667,0.003333333,0.0388,0.003066667,0.001533333,0.002266667,0.000333333,0.000333333,0.0232,0.001666667,0.0018,0.001933333,0.001466667,0,0.000133333,0.000133333,6.67E-05,0.062466667,0.003,0.0056,0.000133333,6.67E-05,0,0.013466667,0.000266667,0.005466667,0.000133333,0,0,0,0.002733333,0.000866667,0,0.001066667,0,0,0,0,0.007066667,0.001666667,0.0016,0,0,0,0.162866667,0,0.000333333,0.004866667,0.000533333,0,0.0022,0,0.000133333,0.003533333,v1
GC,0,0,0,0.0026,0,0.000133333,0,0,0,0,2.00E-04,0,0.000133333,0,0,0.000266667,0,0,0,0,0,0.000933333,0,0,6.00E-04,0,8.00E-04,0,0,0.0052,0.0074,0.001333333,0.012666667,0.001266667,0.000466667,0,0.000333333,2.00E-04,0.004866667,0.000266667,0.000333333,0.000933333,0,0,0,0,0,0.5254,0.003266667,0.011933333,0,0,0,0.000266667,0,0.000466667,6.67E-05,0,0,0,0.0022,4.00E-04,0,0,0,0,0,0,0.001933333,0.000866667,4.00E-04,0,0,0,0.2562,0.0056,2.00E-04,0.001533333,0,0,6.00E-04,0,0,0.000266667,v1
GC,0,0,0.007533333,0.009466667,0.002,4.00E-04,0.000133333,0,0.000866667,0.0018,0.0056,0,0.001333333,2.00E-04,0.000133333,0,0,0,0.000466667,0,0,0.0078,0.035466667,0.002,0.0014,0,0.007,0.000133333,0,0.004533333,0.006133333,0.001266667,0.004933333,0.001333333,0.002066667,0,2.00E-04,0,0.005466667,0.009,0.001933333,0.002933333,0.024666667,8.00E-04,0,0,0.000333333,0.0058,0.0012,0.001666667,0,0,0,0.000533333,2.00E-04,0.000733333,0.000266667,0,0,0,0.186533333,0.1154,0.000333333,0.002133333,0,0,0.018666667,0.008866667,0.023333333,0.002733333,0.004866667,0,0,4.00E-04,0.106266667,0,0.045066667,0.079733333,0.000266667,0,0.038266667,6.00E-04,0.001066667,0.0026,v1
GC,0.000533333,0.003066667,0.008,0.007866667,0.0034,8.00E-04,0,0,6.00E-04,0.001866667,0.013933333,0,0.000733333,0.001866667,0.003066667,0,0,0,0.004333333,0,0.002133333,0.0208,0.003066667,0.0056,0.005466667,0.0024,0.034466667,0.001866667,0,0.023466667,0.002866667,0.002933333,0.0082,0.003133333,0.000466667,4.00E-04,0.000866667,0,0.021466667,0.011866667,0.006466667,0.003866667,0.002466667,0,0,0,0,0.0252,0.001666667,0.0028,0.001466667,0.0014,0,0.004466667,0,0.014466667,0.0014,0.006466667,0.000266667,0,0.0116,0.0022,6.67E-05,0.000133333,0.0018,0,0.000533333,0.004133333,0.0064,0.0028,0.000866667,0,0,0,0.1338,0,0.005066667,0.005,0.001666667,0,0.000666667,4.00E-04,0,0.0032,v1
GC,6.67E-05,0,0.021866667,0.030066667,0.004333333,0.001533333,6.67E-05,0,0,0.002266667,0.0034,0,0.001533333,6.00E-04,2.00E-04,0,0.000133333,0,0.000266667,0,0,0.004866667,0.000933333,0.0018,0.003133333,0.001933333,0.002533333,0.000866667,8.00E-04,0.042333333,0.003066667,0.009533333,0.039133333,0.004066667,0.000466667,0.001666667,0.000466667,0,0.094666667,0.0046,0.004866667,0.001933333,0.005933333,6.67E-05,0,0,0.000133333,0.0444,0.0014,0.0154,2.00E-04,0,0,0.0018,0.0044,0.001866667,0.001066667,0.005,0,0,0.006933333,0.005133333,0,0.001266667,0.0014,0.000133333,8.00E-04,0.000333333,0.003,0.0022,0.001066667,0,0,0,0.3558,0,0.002733333,0.004133333,0.002733333,0,0.006066667,0.000533333,6.00E-04,0.005933333,v1
GC,6.00E-04,0,0.006533333,0.029666667,0.003333333,0.000333333,0,0,0.001666667,0.0016,0.0092,0,0.000466667,0.000266667,0.000133333,0,0.000933333,0,0.005066667,6.00E-04,0.000333333,0.039266667,0.001266667,0.016866667,0.0034,0.022133333,0.008266667,0.000866667,0.000733333,0.012666667,0.006733333,0.005,0.007733333,0.0038,0.000333333,0.000533333,0.001533333,0,0.0124,0.092733333,0.0264,0.099333333,0.010333333,0,0,0,0,0.017866667,0.0034,0.003533333,0.001133333,0.000933333,0,0.005666667,0,0.0012,0.000133333,0,0.000133333,0,0.054266667,0.0236,0,0,0,0,0.001066667,0.001933333,0.010466667,0.005533333,0.003466667,0,0,0,0.1064,0,0.002666667,0.004466667,6.67E-05,0,0.001733333,0.001066667,0.000133333,0.0012,v1
GC,0.000333333,0.001266667,0.021133333,0.042266667,0.009,0,0,0,0,0.000933333,0.002933333,0,0.0114,0,6.67E-05,0,0.000466667,0,0.004,0,0,0.007933333,0.001266667,0.002466667,0.006933333,0.001466667,0.008266667,0.001066667,0.000333333,0.0298,0.006866667,0.004933333,0.0448,0.045066667,0.0014,0.000333333,0.000333333,2.00E-04,0.0156,0.005266667,0.0038,0.002666667,0.002333333,0,0,0,0,0.2314,0.004,0.016533333,6.00E-04,0.000133333,0,0.0066,2.00E-04,0.002666667,0.000133333,0.000333333,0,0,0.071466667,0.003666667,0,6.00E-04,8.00E-04,0,0.000266667,0.000266667,0.0052,0.012866667,4.00E-04,0,0,0,0.137466667,0,0.005866667,0.018733333,0.000733333,0,0.0026,0,4.00E-04,0.001866667,v1
GC,6.67E-05,0.002866667,0.010133333,0.010333333,0.003866667,0.0018,0,0,0,0.000533333,0.0016,0,0.001066667,0.000266667,0.000266667,0,2.00E-04,0,0.000533333,0,0,0.0048,0.001,0.0014,0.0038,0.002,0.004466667,6.00E-04,0.000133333,0.049266667,0.003,0.138133333,0.013533333,0.022066667,0.000466667,0.000333333,0.000133333,0.000266667,0.0192,0.002266667,0.0068,0.002066667,0.003066667,2.00E-04,0,0,0.000266667,0.013733333,0.003466667,0.002266667,0.000533333,2.00E-04,0,0.000733333,0.000466667,0.000266667,0.001666667,0,0,0,0.049,0.003266667,0.000933333,0.000266667,6.00E-04,0,0.001733333,6.00E-04,0.004466667,0.005666667,0.002133333,0,0,0,0.246266667,0,0.001133333,0.0032,0.000733333,0,0.0076,0,0.000266667,0.0072,v1
GC,0,0,0.030133333,0.0036,0.0028,0,0,0,0,0.000133333,0.001,0,0,0,0,0.001733333,0,0,4.00E-04,0,0,0.025133333,0,0.005533333,0.0234,0.000933333,0.002333333,0.003333333,0,0.005133333,0.009333333,0.000933333,0.064933333,0.004066667,0,0,0.001466667,0,0.017533333,0.018,0.001866667,0.009133333,0.003533333,0,0,0.000266667,0,0.117333333,0.005466667,0.011666667,0.000266667,0.000266667,0,0.002933333,0.000733333,0.0048,0.001466667,0.0066,0.000133333,0,0.003066667,0.000333333,0,0.003133333,0,0,0,0,0.022866667,0.0416,0,0,0,0,0.172466667,0,0.005933333,0.003733333,0,0,0.008666667,0.006066667,0,0.011866667,v1
GC,0,6.67E-05,0.0028,0.002866667,0.008533333,0.0582,0.001333333,0,0.000866667,0.002666667,0.008266667,0,0.0016,0.0012,0.001666667,0.000333333,0,0.001,0.002466667,0.000133333,0.005066667,0.012133333,0.000666667,0.013466667,0.007,0.000933333,0.008533333,0.002266667,0,0.016133333,0.006866667,4.00E-04,0.0186,0,0,0,0,0.000266667,0.0222,0.0018,0.089866667,0.026333333,0.032733333,0.0028,0,0,0.002066667,0.009466667,0.001933333,0.004,6.67E-05,0.000266667,6.00E-04,0.002066667,0.021666667,0.001266667,0.007266667,0.038266667,6.67E-05,6.67E-05,0.046066667,0.000933333,0.000533333,0.001933333,0.005133333,0.000333333,0.001733333,2.00E-04,0.006133333,0.008,0.0012,0,2.00E-04,0.001133333,0.118533333,0,0.014,0.003133333,0.002,0,0.027666667,0.000866667,0,0.0078,v1
GC,6.67E-05,0.002066667,0.004533333,0.008133333,0.006533333,0.000866667,0,0,0,0.001866667,0.000933333,0,0.000733333,0.000466667,0,0.007733333,0,0,0.000133333,0,0.002,0.0126,0.004533333,0.003666667,0.0178,0.001133333,0.002466667,0.001333333,0.002733333,0.075666667,0.008733333,0.020933333,0.043666667,0.0028,0.000933333,0,8.00E-04,0,0.008666667,0.0022,0.002466667,0.004533333,0.0058,0,0,4.00E-04,0.0016,0.077866667,0.009266667,0.022066667,0,0.000266667,2.00E-04,0.000866667,0.000133333,0.000266667,0.000133333,8.00E-04,0,0,0.012266667,0.0034,0,2.00E-04,0.000733333,0,0,0,0.021733333,0.007933333,0.006333333,0.001,0,0.001333333,0.304333333,0,0.0072,0.008533333,4.00E-04,0.000533333,0.004066667,0.002533333,0.001066667,0.007733333,v1
GC,0,0,0.000733333,0,2.00E-04,0.000266667,0,0,6.00E-04,0.000666667,0.0042,0,6.67E-05,0.000533333,2.00E-04,0,0,0,0.0012,0,0,0.006933333,0.001466667,0.002333333,0.0044,0,0.007133333,0.001866667,4.00E-04,0.1586,0.015933333,0.001066667,0.135,0.000533333,0.000466667,0.0018,0,0,0.021333333,0.003733333,0,0.000666667,0,0,0,0,0,0.029466667,0.038466667,0.015133333,0,0,0,6.00E-04,0,0,0.000333333,0.004666667,0,0,0.008333333,0.0012,0.000266667,0.000133333,0.002866667,0,0,6.67E-05,0.0048,0,4.00E-04,0,0,0,0.194866667,0,0,0.016666667,0,0,0.000333333,0,0,8.00E-04,v1
GC,0.000266667,0,8.00E-04,0.002666667,0.015133333,0.006,0,0.000333333,0.000133333,0.000133333,0.003933333,0,0.000333333,6.67E-05,0.006133333,0.008066667,4.00E-04,0,0.007266667,4.00E-04,0.001533333,0.0032,0.000266667,0,0.004,0.008466667,0.015,0.000866667,0,0.0618,0.001866667,0.0024,0.031,0.0046,0,0,0,0,0.040866667,2.00E-04,4.00E-04,0,0.000533333,0.000133333,0.000133333,0,0,0.2122,0.007266667,0.007866667,0.003,0,0,0.0076,0.000733333,0.005333333,0,0.001133333,0,0,0.014533333,8.00E-04,0,0,0.001333333,0,0.001066667,0,0.002466667,0.0048,0.000266667,0,0,0,0.1468,0,0.018066667,0.033333333,8.00E-04,0,0.000866667,0,0,0.001733333,v1
GC,0,0,6.00E-04,0,0.027066667,0.039866667,0.000466667,0,0,0.0046,0.0022,0.001,0.000266667,0.0062,0.000333333,0.000133333,0,0,0.000466667,0,0.0028,0.059266667,0,0.009466667,0.017466667,0.001933333,0.005266667,0.002666667,0,0.0116,0.002266667,0.0012,0.029066667,0.000266667,0,0.000333333,0.0012,0.001,0.001466667,0.005866667,0.000333333,6.00E-04,0.0034,0,0,0,0.001866667,0.0312,0.000933333,0.001666667,0,0.000133333,0,0.042733333,0.002066667,0,0.004466667,0.028066667,0,0,0.001333333,2.00E-04,0.001466667,6.67E-05,4.00E-04,0.003466667,0,0,0.003533333,0.000466667,0,0,0,0,0.1142,0,0.000533333,0.000533333,0.0028,0,0.001,0.0012,0,0.001333333,v1
GC,6.67E-05,0,0.001,0.000533333,0.001466667,0.002266667,0,0,0,0.000466667,0.005066667,2.00E-04,0.000266667,0.001133333,0.000133333,0,0.001266667,0,0.004333333,0,0.001666667,0.020533333,0.0136,0.003133333,0.005333333,0,0.008933333,0.006333333,0.000733333,0.088466667,0.007,0.000533333,0.042133333,0.000733333,0,0.000133333,0.000533333,0,0.013933333,0.0022,0.000466667,0.0012,8.00E-04,0,0,0,0,0.0124,0.002066667,0.0036,2.00E-04,0.000333333,0,0.0068,0,0,0.000266667,0.000533333,0,0,0.020533333,0.001533333,0,6.67E-05,0.000866667,0.000333333,0,0,0.004666667,0.0012,0.000466667,0,0,0,0.2228,0,0.0034,0.001333333,0,0.000333333,8.00E-04,0,6.00E-04,0.002266667,v1
