FeatureID,Abiotrophia.defectiva,Actinobacillus.succinogenes,Actinomyces.bowdenii,Actinomyces.dentalis,Actinomyces.graevenitzii,Actinomyces.massiliensis,Actinomyces.naeslundii,Actinomyces.oralis,Actinomyces.oris,Actinomyces.pacaensis,Actinomyces.viscosus,Agathobacter.rectalis,Aggregatibacter.aphrophilus,Aggregatibacter.segnis,Agromyces.ulmi,Alloprevotella.rava,Alloprevotella.tannerae,Aminipila.terrae,Anaerobacterium.chartisolvens,Anaeroglobus.geminatus,Ancylomarina.longa,Arachnia.propionica,Arachnia.rubra,Bacteroides.heparinolyticus,Bergeyella.cardium,Blautia.wexlerae,Brachymonas.denitrificans,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Campylobacter.mucosalis,Candidatus.Peptostreptococcus,Capnocytophaga.bilenii,Capnocytophaga.gingivalis,Capnocytophaga.granulosa,Capnocytophaga.leadbetteri,Capnocytophaga.periodontitidis,Capnocytophaga.sputigena,Cardiobacterium.hominis,Cardiobacterium.valvarum,Catonella.massiliensis,Catonella.morbi,Changpingibacter.yushuensis,Clostridium.transplantifaecale,Corynebacterium.durum,Corynebacterium.matruchotii,Cutibacterium.acnes,Desulfomicrobium.orale,Dialister.invisus,Dialister.pneumosintes,Dysgonomonas.capnocytophagoides,Eikenella.corrodens,Eikenella.halliae,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.massiliense,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.simiae,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.parahaemolysans,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Granulicatella.elegans,Guopingia.tenuis,Haemophilus.haemolyticus,Haemophilus.influenzae,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.seminalis,Haemophilus.sputorum,Herbaspirillum.huttiense,Hoylesella.nanceiensis,Hoylesella.pleuritidis,Hoylesella.saccharolytica,Hoylesella.shahii,Hydrogenophilus.thermoluteolus,Kingella.bonacorsii,Kingella.denitrificans,Kingella.potus,Lachnoanaerobaculum.gingivalis,Lachnoanaerobaculum.orale,Lachnoanaerobaculum.saburreum,Lancefieldella.parvula,Lautropia.dentalis,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hofstadii,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.shahii,Leptotrichia.trevisanii,Leptotrichia.wadei,Ligilactobacillus.salivarius,Marinisporobacter.balticus,Megasphaera.micronuciformis,Metamycoplasma.faucium,Moraxella.equi,Morococcus.cerebrosus,Moryella.indoligenes,NA.,Natranaerovirga.pectinivora,Neisseria.cinerea,Neisseria.elongata,Neisseria.mucosa,Neisseria.oralis,Neisseria.perflava,Neisseria.shayeganii,Neisseria.sicca,Neisseria.subflava,Oceanivirga.miroungae,Olsenella.urininfantis,Oribacterium.sinus,Paracholeplasma.morum,Paraclostridium.sordellii,Parvimonas.micra,Peptidiphaga.gingivicola,Peptococcus.simiae,Peptoniphilus.duerdenii,Peptostreptococcus.stomatis,Perlabentimonas.gracilis,Phocaeicola.vulgatus,Porphyromonas.catoniae,Porphyromonas.endodontalis,Porphyromonas.gingivalis,Porphyromonas.pasteri,Prevotella.aurantiaca,Prevotella.dentalis,Prevotella.denticola,Prevotella.herbatica,Prevotella.histicola,Prevotella.illustrans,Prevotella.intermedia,Prevotella.jejuni,Prevotella.koreensis,Prevotella.melaninogenica,Prevotella.micans,Prevotella.multiformis,Prevotella.nigrescens,Prevotella.pallens,Prevotella.veroralis,Prevotella.vespertina,Pseudocyanosarcina.phycocyania,Pseudoleptotrichia.goodfellowii,Pseudostreptobacillus.hongkongensis,Raoultibacter.timonensis,Rhodoligotrophos.jinshengii,Romboutsia.timonensis,Rothia.aeria,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.baroniae,Segatella.maculosa,Segatella.oris,Segatella.oulorum,Segatella.salivae,Selenomonas.infelix,Selenomonas.noxia,Selenomonas.sputigena,Solobacterium.moorei,Staphylococcus.ratti,Stomatobaculum.longum,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Streptococcus.sinensis,Streptococcus.toyakuensis,Sulfurihydrogenibium.azorense,Syntrophococcus.sucromutans,Tannerella.forsythia,Tannerella.serpentiformis,Thermodesulfobium.acidiphilum,Treponema.amylovorum,Treponema.denticola,Treponema.lecithinolyticum,Treponema.medium,Treponema.socranskii,Treponema.succinifaciens,Vallitalea.okinawensis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.massiliensis,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,Eubacterium.brachy,Eubacterium.saphenum,Pseudopropionibacterium.massiliense,Group
SRR16805138,0.000466667,6.67E-05,0,0,0,0,0,0,0.001266667,0.000266667,0.0016,0,0.020933333,0.024666667,0,0.001133333,6.67E-05,0,0,0,0,0,0,0,0.007733333,0,0.000666667,4.00E-04,0.000133333,0.000266667,0,0,0,0,0,4.00E-04,0,0,0.000533333,0,0,0,0.000266667,0,0.000133333,0.000133333,0,0,0.000666667,0,0,0,0.000466667,6.67E-05,0,0,0.000133333,0,0,0.004333333,0,0,0,0.0024,0.000333333,0,0.001133333,0.000333333,0.000533333,6.67E-05,0.0064,0.000933333,0.001666667,0.000133333,0.000666667,0.0038,0.032533333,0.492933333,0.008533333,2.00E-04,0.000466667,0.001933333,0,6.00E-04,0,0,0,0,0,0,0,6.67E-05,0,0,0.000466667,0.000466667,0.003733333,0.000333333,0,2.00E-04,0.001,0,0,0,2.00E-04,0,0,0.000133333,0,0,0,4.00E-04,0,0.000333333,0.005266667,0.026666667,0.002266667,0.0414,0,0,0.023933333,0,0,0.000333333,0,0,0,0,2.00E-04,0,2.00E-04,0,0,0,0.000266667,0.000533333,0.0018,0,0,0.000733333,0.001133333,0,0,0,0,0,0.0106,0,6.67E-05,6.67E-05,0.000133333,0.000866667,6.00E-04,0,0,0,0,0,0,0.011066667,0.01,0.002066667,0,0.000533333,0.000266667,0,0,0,0,0,0,0,0,0,0,0.000466667,6.67E-05,0.0022,0.0018,0.000533333,0,0,0,0.118466667,0,0.001066667,0.003333333,0,0.0456,0,0,0,0.000133333,0,0,0,0,0.000666667,0,0,0.000133333,6.00E-04,0,8.00E-04,0.012933333,0.001333333,0.002066667,0.008866667,0,0,0,HC
SRR16805139,0.002533333,6.67E-05,0,0,0,0,0,0,0.001,0,0,0,0.0164,0.0078,0,0.004,0,0,0,0.000733333,0,0,0,6.67E-05,0.000133333,0,0.000533333,6.67E-05,6.67E-05,0.000266667,0,0.000133333,0.000266667,0,0.000733333,0.000133333,0,0,0.000133333,0.000266667,0,0,0.000133333,0,0,0.000866667,0,0,0.0106,0,0.000333333,0,0,0,0,0,2.00E-04,6.67E-05,0.001466667,0.0152,0,0,0.002533333,0.0104,0.005466667,0,0.001533333,0.000533333,0,0.000866667,0.0208,0.005533333,0.018066667,0.000133333,0.001733333,0.012,0.002533333,0.238333333,0.005333333,2.00E-04,0,0.000666667,0,0.0032,0,0.000133333,0.001533333,0,0,0,0,4.00E-04,0.000466667,0,0.000866667,4.00E-04,0.002866667,0.004066667,0.002666667,0.000333333,6.00E-04,0.000733333,8.00E-04,0.002666667,0,0,2.00E-04,0,0.000133333,0,0,0,0.000133333,0.003533333,0.007733333,0.089333333,0.0018,0.0586,6.67E-05,0,0.041866667,0,2.00E-04,6.00E-04,0,0,0,0,0.000533333,0,2.00E-04,0,0,0.0012,0.000733333,0.000266667,0.0062,0,0,0.001466667,0.000533333,0,0.000133333,0.000533333,0,0.000133333,0.0044,0,0.000533333,0,6.67E-05,6.67E-05,0,0,0,0,0,0,0,0.006266667,0.01,0.001266667,0,0.000133333,6.67E-05,0,0,0,0,0,2.00E-04,0.000266667,0.000333333,0,0.001133333,0.000133333,0,0.003133333,0.002266667,0,0,0,0,0.197,0,0.001333333,0.001133333,0,0.0688,0,0,0,0.0014,0,0,0.000133333,0,0,0,0,0,0.002533333,0.000866667,0.001866667,0.002466667,0.003266667,0.001066667,0.011866667,0,0.000266667,0,HC
SRR16805140,6.67E-05,0.000133333,0,0,0,0,0,0,0.000866667,0,0,0.031066667,0.004733333,0,0,0.000266667,0.000733333,0,0,0,0,0,0,0,0,0.0264,0,0,6.67E-05,0.000866667,0.000466667,0,0,0,0,0,0,0,0,0,0.000133333,0.000333333,0,0,0,0.000333333,0,0,6.00E-04,0,0.000266667,0,0,0.042333333,0,0.048933333,0.000933333,2.00E-04,0,0.000533333,0,0.0024,0,0.000466667,0,0.001666667,0.000666667,0.000333333,0,0.0012,0.000866667,0.0012,0,0.000466667,0.000133333,0,0,0.031733333,0,0,0,0.000333333,0,0.000466667,2.00E-04,0,0,0,0,0,0,2.00E-04,4.00E-04,0,2.00E-04,0,0.000333333,0,0,0.000733333,6.67E-05,0,0,0.000733333,4.00E-04,0,0,0.001133333,0,0,0,0.000466667,0,0,0.000133333,0,0,0.000466667,0,0,4.00E-04,0,0,0.000133333,0,0,0.000333333,0,0,0,2.00E-04,0,0.022133333,0,0.0012,0.002266667,0.0012,0,0,6.67E-05,0.002466667,0.0012,0,0.001266667,0,0,0.0042,0,0.000266667,0,6.67E-05,0,0.000466667,0,0,0,0,0,0.007466667,0.000533333,0.008466667,0.006,0,0.000333333,0,0,0,0,6.00E-04,0,0,0,0,0,0.000333333,0.000266667,2.00E-04,0.002733333,0.0014,0.014066667,0,0,0.002133333,0.039733333,0,0.0388,0.002666667,0,0.053066667,0,0,0.000266667,0,0,0.000533333,6.67E-05,0,4.00E-04,0,0,0.000266667,4.00E-04,0,0,0.005133333,0,0.0016,0.001666667,0.000533333,0,0,HC
SRR16805141,0.001133333,0,0,0,0,0,0,0,0.000666667,0,0,0,0.0038,0.002533333,0,0.017066667,0.000866667,2.00E-04,0.000133333,4.00E-04,0,0,0,0,0.000266667,0,6.67E-05,0,0.000133333,0.000133333,2.00E-04,4.00E-04,4.00E-04,0,0.000133333,0.000133333,0,0,0,0,0,0,2.00E-04,0,2.00E-04,8.00E-04,0,0,0.000533333,0.000333333,6.67E-05,0,0,0,2.00E-04,0,0.0012,0.000133333,0,0.011666667,0,0.0012,0.001133333,0.0254,0.000466667,0.006,0.002666667,0.000333333,0.000933333,0.005866667,0.011666667,0.006533333,0.003266667,2.00E-04,0.001066667,0.003,0.002133333,0.2596,0.000333333,0.000666667,8.00E-04,0.003533333,0,0.015466667,0,0,0.000466667,0,0,0,0,0.000733333,0,0,2.00E-04,0.000466667,0.005733333,0.003666667,8.00E-04,0.0062,0.001066667,2.00E-04,0.0018,0.000466667,0,0,0,6.67E-05,0,0,0,0,6.67E-05,4.00E-04,0.0014,0.019733333,0.001466667,0.0366,0,0,0.010733333,0,0,0.000133333,0,6.67E-05,0.0016,2.00E-04,6.67E-05,0.000266667,0.000133333,0,0,0.001533333,0.003066667,0.0038,0.021066667,0,0,0.000133333,0.0038,0.000666667,0,0.001266667,0,0,0.017533333,0,0,0,2.00E-04,0,4.00E-04,0,0,0,0,0,0,0.005266667,0.008266667,0.008133333,0,0.001133333,0,0,0,0,0.000333333,0,0,0.000866667,0,0,0,0,0,0.003533333,0.001466667,0.001266667,0,0,0,0.2746,0,0.001133333,0.0028,0,0.0344,0,0.000266667,6.67E-05,8.00E-04,0,2.00E-04,6.67E-05,0,0,0,0,0,0.001066667,6.67E-05,0.001866667,0.003933333,0.003066667,0.007133333,0.035533333,2.00E-04,0,0,HC
SRR16805142,0.008533333,0,0,0,0,0,0,0,6.00E-04,0,0,0,0.003333333,0.0018,0,0.016,0,0,0,0,0,0,0,0,0.000466667,0,2.00E-04,6.67E-05,0,6.67E-05,0,0,0,0,0.021,0.001133333,0,0,6.67E-05,0,0,0,0,0,2.00E-04,0,0,0,6.67E-05,0,0,0.000466667,0.000933333,0,0,0,0,0,0,0.002933333,0,2.00E-04,0,0.0024,0,0,0.000266667,0.000466667,0,0,0.006733333,0.0036,0.019666667,0,0.135333333,0.0368,0.0014,0.128533333,0.005,0.0204,0.004266667,0,0,0.000533333,0,0,6.67E-05,0,0,0,0,6.67E-05,2.00E-04,0,0,0,0.001133333,0,2.00E-04,0,0,0,0.000266667,0,0,0,0,0,0.246133333,0,0,0,0,0,0.0056,0.0284,2.00E-04,0.108466667,0,0,0.004933333,0,0,0,0,0.001066667,0.000133333,0,0,0,2.00E-04,0,0,0.000666667,0,0.001333333,0.037133333,0,0,0,0.000266667,6.00E-04,0,4.00E-04,0,0,0.001133333,0,0,0,6.67E-05,2.00E-04,0,0,0,0,0,0,0,0.000733333,0.0012,0.000466667,0,6.67E-05,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0.000133333,0,0,0,0.066466667,0,0.000466667,2.00E-04,0,0.002533333,0,0,6.00E-04,4.00E-04,0,0,0,0,0,0,0,6.67E-05,0,0,0.015533333,0.001266667,0,0,0.000733333,0,0,0,HC
SRR16805143,4.00E-04,0,0,0.000133333,0,0,0,0,0.004666667,6.00E-04,0.002933333,0,0.015666667,8.00E-04,2.00E-04,0.016733333,6.67E-05,6.67E-05,0.000266667,2.00E-04,0,0,0,0.000266667,0,0,0,0,0,8.00E-04,0.000466667,0,0,0,0.007266667,0.0028,0.001,0,0.000666667,0,0,0.000933333,6.67E-05,0,0.001466667,0.035666667,0,0,0.000266667,0,0,0,0.001,0,0,0,0.0014,0,0,0.0036,0,4.00E-04,0.001333333,0.000866667,0.001066667,0.001133333,0.002133333,0,0,0,0.0064,0.001533333,0.000866667,6.67E-05,0.0032,0.001666667,0.0106,0.051533333,6.67E-05,0.000466667,6.67E-05,0,0,0.002466667,0.000133333,0,4.00E-04,0,0.001,0,0,0,0,0,2.00E-04,0,0.005266667,0.003333333,0.0076,0.013933333,0,0.000266667,0.000666667,0.042,0,0,0,0.000133333,0.004933333,0,0,0.000133333,4.00E-04,0,0.018333333,0.210466667,2.00E-04,0.0092,0,0,0.011333333,0,0,6.67E-05,0,0,6.67E-05,0,0,0.000733333,0.000466667,0,0,0,0.001,0.004,0.0028,0,0,4.00E-04,0.000933333,8.00E-04,0.000466667,0.001666667,0,0,0.0368,6.67E-05,4.00E-04,0.000733333,2.00E-04,0.003466667,2.00E-04,0,0,0,0,0,0,0.003866667,0.003333333,0.0014,0,0.002733333,2.00E-04,0,0.000533333,0,0.006533333,0,0,0.000333333,0,0,0,0,0,0.004333333,0.001866667,8.00E-04,0,0,0,0.054533333,0,0.001266667,0.001,0,0.003333333,0,0.000266667,4.00E-04,6.67E-05,0,0,4.00E-04,0,0,0,0.000333333,0.000266667,0.0028,0.001466667,0.000466667,0.028133333,0,0,0.003133333,0.000133333,0,0,HC
SRR16805144,2.00E-04,0,0,0,0,0,0.000333333,0,0.000466667,0,0.001666667,0,0.0084,0.007133333,0,0.0018,0.000333333,0,0,0.000133333,0,0,0,6.67E-05,2.00E-04,0,0,0,0,0.000133333,0.000133333,0,0,0,0.000466667,0,0,0,0.000333333,6.00E-04,0,0,0.000933333,0,0.000666667,0.000933333,0,0,0.000333333,0,0.000133333,0,0,0,0,0.000133333,0.000866667,0,0,0.003066667,0,4.00E-04,0.000333333,0.006466667,0,0.0012,2.00E-04,4.00E-04,0,0,0.009466667,0.001466667,0.000333333,0,0.066533333,0.0066,0.0318,0.3876,0.003866667,0.001333333,0.138,0.002066667,0,0.002533333,0.000133333,0,6.67E-05,0,0,0.000333333,0.001333333,4.00E-04,0,0.000266667,0.000266667,0.009333333,0.0074,2.00E-04,0.000466667,0.001933333,0.000666667,0,0,2.00E-04,0,0,0,0,0,0,0,0.000666667,0,0.000133333,0.004,0.017933333,0.000666667,0.004466667,0,0,0.0096,0,0,0.000466667,0,0,4.00E-04,0.000133333,0,6.67E-05,0,0,6.67E-05,0,0.000133333,0.0022,0.0022,0.000333333,0,0,0.000666667,0,6.67E-05,0,0,0,0.0028,0,0,6.67E-05,0,4.00E-04,0,0,0,0,0,0,0,0.011866667,0.005666667,0.0018,0,0.000266667,0,0,0,0,6.67E-05,0,6.67E-05,0,0,0,0.000133333,0,6.67E-05,0.001733333,0.003333333,0.001266667,0.000266667,2.00E-04,0,0.145,0,0.000466667,0.0038,0,0.006866667,0,0,0,0.000333333,0,0,0,0,0.000133333,0,0,0,0.000866667,0,0,0.0016,6.00E-04,0.000533333,0.005266667,6.67E-05,0,0,HC
SRR16805162,0.007866667,0,0,0,0,0,0.0036,0,0.004133333,0,0.007266667,0,0.002733333,0.002,0.000333333,0.0118,0.000533333,0,0.000266667,0,0,0.000533333,0,0,2.00E-04,0,0,0,6.67E-05,8.00E-04,0.000333333,0,0,0.000466667,0.001066667,0.000933333,0,0,0,0,0,2.00E-04,0.0014,0,0.003,0.0162,0,0,6.67E-05,0,0,4.00E-04,0.000133333,0,0,0,6.67E-05,0,0,0.0034,0,0,0,0.002333333,0,0.000533333,0.0024,0.001333333,0,6.00E-04,0.022,0.006933333,0.003,6.67E-05,0.006066667,0.004,0.004066667,0.2054,8.00E-04,0.001266667,0,0,0,2.00E-04,0,2.00E-04,0,0,2.00E-04,0,0,0.001266667,0,0,6.67E-05,4.00E-04,0.1396,0.001866667,0.000666667,0.029666667,0.000933333,6.67E-05,6.67E-05,0.000866667,0.000666667,0,0,0,0.000866667,0,0,0.001,0.000333333,0,4.00E-04,0.011133333,6.00E-04,0.0026,0,0,0.002,6.67E-05,0,6.67E-05,0,0.000133333,0,0.000133333,0,0.000333333,6.67E-05,0,0,0.001333333,0.000733333,0.0022,0.002266667,0,6.67E-05,0.000333333,0.000266667,0.001133333,4.00E-04,0.0012,0,0,0.066733333,0,0,0.000333333,0.000933333,0.000333333,0,0.000466667,0.000133333,0.000333333,0,0.000133333,0,0.004666667,0.008533333,0.001266667,0,0.004266667,0,0,0,0,0.000666667,0,0,0,0,0,6.67E-05,6.00E-04,0,0.009533333,0.000933333,0.019866667,0,0,0,0.082866667,0.002266667,0.000533333,0.003133333,0,0.012,0.000133333,0,0.000266667,6.67E-05,0,2.00E-04,6.67E-05,0,0.000266667,0,6.67E-05,6.67E-05,6.67E-05,0,0.000733333,0.0778,0,0.003866667,0.111266667,0,0,0.000333333,GC
SRR16805163,0.003533333,0.000133333,0,0.000333333,0,0,0,0,0.0074,0,0.001466667,0,0.007333333,0.0044,0.000333333,0.123,0.000333333,0,0.001333333,0,0,0,0,0,0.000133333,0,0,0,0.001933333,0.005933333,2.00E-04,0,0.000666667,0.000533333,0.003733333,0.001,0,0.001933333,0,0,0,0.000533333,0,0.000466667,4.00E-04,0.0022,0,0,0.001533333,0,0.000666667,2.00E-04,2.00E-04,0,0.000133333,0,0.001,0.000333333,0,0.025733333,0.001133333,0.0024,0.003733333,0.020466667,6.00E-04,0.000733333,0.005533333,0.0064,0,0.001133333,0.023,0.005666667,0.0078,4.00E-04,0.003533333,0.007933333,0.001066667,0.032666667,0.002066667,0.005066667,0,2.00E-04,0,0.004466667,0,0,0.000333333,0,4.00E-04,0,0,0.000733333,0,0,0.000266667,0.000133333,0.023066667,0.0232,0.000866667,0.001333333,0.012533333,0.000266667,0.0014,0.010866667,0,0,0,0.0016,0.059533333,0,0,0.0018,6.67E-05,0.006733333,0,0.045466667,6.67E-05,0.0034,0,0,0.0052,0.000333333,0,0,0,0.001,0.000133333,0.000266667,0.000133333,0.004133333,2.00E-04,0,0,0.002266667,0.003666667,0.014533333,0.0014,0,0,0,0.0016,0.0094,6.00E-04,0.0016,0.000666667,0,0.009066667,0.000266667,0,0.000133333,0,6.00E-04,0,0,0,0.0016,0,0,0,0.0028,0.002933333,0.001066667,0.000133333,0.0028,0.000333333,0,0,0,0.000533333,0,2.00E-04,0.000266667,0,0.000133333,0.000133333,0.000266667,0,0.004866667,0.008066667,0.000666667,0,0,0,0.1606,0,6.67E-05,0.001466667,4.00E-04,0.008,0.0032,0,0.002066667,0.0012,0.000866667,6.67E-05,0.005933333,0.000133333,0.002533333,0,0.000533333,6.67E-05,0.0022,0,0.001733333,0.0036,0.009666667,0.000866667,0.0202,0,0,6.67E-05,GC
SRR16805164,0.0024,0,0,0,0,0,0,0,0.002733333,0,0.0024,0,0.0042,0.001,0.000266667,0.022133333,0,0,0.000866667,6.67E-05,0,0,0,0,0.000466667,0,6.67E-05,0,0,0.000533333,4.00E-04,0,0,0.0014,0.001333333,0.000133333,0,0,0.000133333,0.000266667,0,4.00E-04,0.000266667,6.67E-05,0.000466667,0.000866667,0.000933333,0,0,0,0,0,0.003466667,0.000733333,0,0,0.000266667,0,0,0.0052,0,0.000333333,0.001533333,0.005733333,0,0,0.001066667,0,0,0,0.012933333,0.0134,0.001466667,0.000133333,0,8.00E-04,0.064533333,0.075933333,0,0,2.00E-04,0,0,0.004466667,0,0,6.00E-04,0.001666667,0,0,0,0.000133333,2.00E-04,0,6.67E-05,0,0.045,0.004133333,0.000266667,0.001733333,0.001533333,0,2.00E-04,6.00E-04,6.67E-05,0,0,0,0,0,0,6.67E-05,0.000266667,0.002,0.002133333,0.057533333,0.000133333,0.0716,0,0,0.0082,0,0,0.000333333,0,0,0,0,0,6.00E-04,2.00E-04,0,0,0,6.67E-05,4.00E-04,0.004866667,0,0,0,0.000666667,0,0,0.000333333,0,0,0.017066667,0,0.000266667,6.67E-05,0,0,0,0.001533333,0,0,0,0,0,0.0086,0.004066667,0.003533333,0.000466667,0,0,0,0,0,0.000933333,0.000266667,0.000133333,0,0,0,6.67E-05,0.000266667,0,0.004866667,0.002066667,0,0,0,0.0014,0.4124,0.001,0.001066667,0.001866667,0,0.014933333,0.001066667,0,6.67E-05,0,0.000466667,0,0,0,0,0,0,0,0.000266667,0,0.001666667,0.0038,0,0.0012,0.002866667,0,0,0.000266667,GC
SRR16805165,0.002466667,0.000333333,0,0.000133333,0,0,0.000466667,0,0.001466667,0,0.003,0,0.003133333,0.002266667,0.0018,0.048333333,0.002933333,0,0.000533333,0.000133333,0,0,0,0.000666667,0.000866667,0,0,0.000533333,0.000333333,0.000866667,0.004066667,0,0,0,0.0036,0.001133333,0,0.000333333,6.00E-04,0.000133333,0,0.000266667,4.00E-04,0,0.002133333,0.009733333,0,0,6.00E-04,0,0,0,2.00E-04,0,0,0,6.67E-05,0,0,0.005933333,2.00E-04,0,0.0016,0.011,0.002066667,0.001733333,0.001866667,0.001333333,2.00E-04,0.000733333,0.031333333,0.0054,0.016733333,2.00E-04,0.0312,0.003,0.0042,0.031866667,0.0012,0.012666667,0.0016,0,0,0.002733333,0.000133333,0,0.000333333,0,0.000333333,0.000466667,6.67E-05,0.000933333,0.000533333,0,0.002066667,0.001866667,0.024666667,0.0034,0.002,0.0044,0.003533333,0.002266667,6.00E-04,0.0096,6.67E-05,0.000466667,0,0,0.000533333,0,0.000666667,4.00E-04,0.000266667,0.000133333,0.001533333,0.0382,0.004066667,0.020666667,0,0,0.001,0.000266667,0,0.000333333,0,0.000133333,6.67E-05,6.67E-05,0.000266667,2.00E-04,6.67E-05,6.67E-05,0,0.0014,0.001266667,0.0044,0.007466667,0,0.000333333,0.005666667,6.00E-04,0.001466667,0,6.00E-04,0.001,0,0.0212,0,0,0.002866667,0.0014,0.003466667,0.001466667,0.000333333,0.000133333,0.000266667,0,0,0,0.0068,0.006133333,0.0154,0.000533333,0.0094,0,0.001266667,0.0028,0,0.001066667,0,0.000466667,2.00E-04,0,0,0.000866667,0,0.001266667,0.004066667,0.0018,0.006466667,0.000133333,0.000733333,0.0034,0.282333333,0.002,0.011733333,0.005866667,0,0.038066667,0.002,0.000133333,0.000133333,0.000133333,0,0,0.000266667,0,0.0016,0.000333333,0,2.00E-04,0.0034,0,0.005466667,0.0236,0,0.000333333,0.007466667,0,2.00E-04,6.67E-05,GC
SRR16805166,0.010133333,0,0,0,0,4.00E-04,0,0,0.014733333,6.67E-05,0.0022,0,0.001,0.009733333,6.67E-05,0.2802,0,0,0.000333333,0,0,0,0,4.00E-04,0.001333333,0,0,0,0.003,0.002,0.000466667,0.000266667,0,0,0.002066667,0.000533333,0,0,0.000933333,0,0,8.00E-04,6.67E-05,0,0.0054,8.00E-04,6.67E-05,0,6.67E-05,0,0,0.000133333,0.001266667,0,0.000466667,0,0.001733333,0,0,0.015066667,0.001,0.000933333,0.001,0.016,0.000533333,0.001133333,0.001866667,0.006333333,0.000733333,0.000466667,0.012066667,0.006066667,0.0062,0.000333333,0.006,0.022066667,0.003333333,0.0388,0.003066667,0.001533333,0.001733333,0.002266667,0,0.014333333,0,0,0,0,0,0,0,0.000333333,0,0,0.000333333,0.000666667,0.0232,0.001666667,0.000133333,0.0018,0.001933333,0.000333333,0.001133333,0.001466667,0,6.67E-05,0.000133333,0.000733333,0.005733333,0,0.000133333,0.0012,6.67E-05,0.002333333,0.001266667,0.062466667,0.001066667,0.003,0,0,0.0056,0.0068,0,0.000133333,0,0.002333333,0.000133333,0.000133333,0.000133333,0.001866667,6.67E-05,0,0,0.001333333,0.013466667,0.003,0.007133333,0,0,0.000266667,0.0022,0.001266667,4.00E-04,0.005466667,0,0,0.006933333,6.67E-05,0,0.000133333,0.000133333,0,0,0,0.000333333,0,6.67E-05,0,0,0.038,0.002733333,0.000866667,0,0.001066667,0,0,0,0,0.000466667,0,0,0,0,6.67E-05,0.000133333,0,0,0.007066667,0.001666667,0.0016,0,0,0,0.162866667,0,0.000333333,0.004866667,6.67E-05,0.005333333,0.007733333,0,4.00E-04,0.000533333,0.001,0.000733333,0.0026,0,0.0018,0,0.003,0.000466667,0.000533333,0,0.001866667,0.0022,0,0.000133333,0.003533333,2.00E-04,0.000333333,0.000466667,GC
SRR16805168,0.006933333,0,0,0,0,0,0,0,0,0,0.0026,0,0.000733333,0.000733333,0.000133333,0,0.000133333,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0.000933333,0.0082,0,0.001,0.000266667,0,0,0,6.67E-05,0,0.000133333,0.000266667,0.000533333,0,0,0,0,0,0,0.000266667,0,0,0,0,0,0.000933333,0,0,0,6.00E-04,0,0,8.00E-04,0,0,0,0.0052,0.0074,0.001733333,0,2.00E-04,0.001533333,0.001333333,0.012666667,0.001266667,0.000466667,0,0,0,6.67E-05,0,0,0,0.000866667,0,0,0.000333333,0.000333333,0,0,2.00E-04,0.0018,0.004866667,0.000266667,4.00E-04,0.000333333,0.000933333,0,0,0,0,0,0,2.00E-04,0,0,0,0.000466667,0,0.001133333,0.000133333,0.5254,2.00E-04,0.003266667,0,0,0.011933333,0,0,6.67E-05,0,0,0,0,0,0,0,0,0,0,0.000266667,0.0014,0.000466667,0,0,0,6.67E-05,0,0,0.000466667,0,0,0.000133333,0,0,6.67E-05,0,0,0,2.00E-04,0,0,0,0,0,0.0014,0.0022,4.00E-04,0,0,6.67E-05,0,0,0,0,0,0,0,0,0,6.67E-05,0,0,0.001933333,0.000866667,4.00E-04,0,0,0,0.2562,0.0056,2.00E-04,0.001533333,0,0.090133333,0,0,6.67E-05,0,0,0,0,0,0,0,0,0,0,0,6.67E-05,6.00E-04,0,0,0.000266667,0,0,0.000133333,GC
